,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,frame,pos,strain,condition,colony_id,min_dist_PA_centroid
5571,76,512,1974.99609375,1041.435546875,32.554436180234056,23.41376675294444,19,0,PA,JE2RFP_gltTGFP_PAO1_TSB,76,
5572,77,120,1971.675,662.775,16.078939069736688,9.593455324249016,19,0,PA,JE2RFP_gltTGFP_PAO1_TSB,77,
5573,78,37,1991.4864864864865,1098.027027027027,7.8630862624312226,6.0712410533983645,19,0,PA,JE2RFP_gltTGFP_PAO1_TSB,78,
5574,1,556,35.03776978417266,470.4568345323741,37.16360452954522,20.03003620948124,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,0,
5575,2,131,102.82442748091604,1658.145038167939,27.087179738573667,6.347802768897884,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,1,
5576,3,137,106.81751824817518,1762.4233576642337,37.90262812837363,9.377200327166223,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5577,4,52,133.80769230769232,1808.4038461538464,12.252563092353336,5.51051920677679,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5578,5,87,179.86206896551724,479.9770114942529,19.189782670690477,5.816372631000293,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,3,
5579,6,100,189.77,872.78,15.416059619486374,8.385958848482487,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5580,7,128,206.1171875,1921.2890625,14.01574006166064,11.629806098940817,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5581,8,503,257.94234592445326,1223.6640159045726,34.50118505460673,24.766097326303026,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,6,
5582,9,495,258.84040404040405,1556.6969696969695,47.15311669322913,14.299528360279176,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,7,
5583,10,64,415.234375,924.46875,15.2497782403713,5.366538210941767,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,9,
5584,11,123,434.9674796747967,1505.178861788618,13.727511698296825,11.46939239893349,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,10,
5585,12,1258,533.0087440381558,971.081081081081,50.902204665176,32.16739814730296,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,11,
5586,13,199,567.7587939698492,1515.5075376884422,26.798961836042974,9.73928637554585,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5587,14,310,593.3064516129032,1970.4451612903224,35.57190078532028,11.70850786894937,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,13,
5588,15,946,600.3054968287527,549.7653276955602,49.85553145194051,26.84007935129413,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,14,
5589,16,65,606.5538461538462,1887.9846153846156,10.625460557890127,7.882025976540002,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,15,
5590,17,334,633.8802395209581,366.8323353293413,40.91847956561955,10.570208358121072,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,16,
5591,18,197,654.9492385786803,463.5482233502538,25.12869942255972,10.17027516448091,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,17,
5592,19,755,718.2860927152318,867.364238410596,62.99044470941843,16.925960327783326,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,19,
5593,20,1043,796.7440076701822,1590.3710450623205,48.23486537913272,29.446715700392065,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,20,
5594,21,134,789.179104477612,1432.9776119402984,18.76010819528629,9.162694839567012,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5595,22,89,793.1348314606741,543.2134831460675,13.563629287635935,8.437278151477855,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,22,
5596,23,961,821.0124869927159,1132.448491155047,42.397030445603214,31.272349948495155,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,23,
5597,24,180,820.1444444444444,1319.861111111111,24.397277302803488,9.593826253660128,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5598,25,128,888.65625,1428.1171875,26.73567226674553,6.516784243986752,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,25,
5599,26,76,911.6052631578948,681.421052631579,17.232400836328175,5.842582832831576,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,26,
5600,27,347,928.749279538905,1637.1412103746395,40.89132248547081,11.32917223875054,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,27,
5601,28,176,923.2045454545456,1878.9602272727277,21.182207081520083,10.710288550807151,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5602,29,509,931.7583497053046,731.7603143418468,43.82408222792588,15.130118196334378,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,29,
5603,30,34,925.8529411764706,2036.5882352941176,12.57480521339656,4.028301754040433,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5604,31,240,982.6,78.67916666666666,32.93814308902495,10.589544469387716,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5605,32,708,984.0508474576272,1247.696327683616,46.3983656885441,20.30062811745663,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5606,33,29,984.8275862068964,1511.8620689655172,13.069987941455851,2.968027043750461,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5607,34,66,987.8030303030304,1543.2424242424242,18.383682639328285,4.836138782967469,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5608,35,782,1019.56905370844,1766.482097186701,43.43892046993365,25.72601544079729,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,34,
5609,36,174,1042.6781609195402,1558.3735632183907,36.33698062326754,8.368548966783909,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5610,37,618,1050.766990291262,1727.1812297734627,39.09658383321449,21.027447381379297,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,35,
5611,38,795,1062.4905660377358,1428.1220125786162,50.82844554443873,20.513485596990424,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,36,
5612,39,852,1197.68779342723,1789.3016431924882,40.69440262753144,28.327593566198274,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,39,
5613,40,956,1202.8619246861924,649.010460251046,54.40747609634864,24.705565076792137,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,40,
5614,41,114,1212.0350877192982,1141.701754385965,16.859279748744306,8.790287211760784,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,41,
5615,42,147,1231.857142857143,1264.2448979591836,20.26695720548989,9.51288216561611,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,42,
5616,43,325,1281.1261538461538,1622.513846153846,37.41929926766703,11.277473790607482,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,43,
5617,44,73,1281.2739726027398,959.7123287671232,12.826862082143045,7.295240237579029,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,44,
5618,45,105,1337.8285714285714,917.9904761904762,16.79626562675477,8.099647020529607,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,45,
5619,46,1171,1363.930828351836,1347.0341588385995,63.54767720286695,28.6715650383911,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,46,
5620,47,41,1433.9512195121952,270.4146341463415,8.638979639862262,6.0116711662362805,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,47,
5621,48,932,1450.8111587982833,735.9603004291846,63.58922889018498,22.754964847093916,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,48,
5622,49,418,1462.535885167464,65.67224880382776,33.59207067005758,16.798153119796623,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,49,
5623,50,21,1481.047619047619,1816.190476190476,5.602338368222782,4.7002407233912535,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5624,51,905,1509.246408839779,370.7657458563536,55.1462943118727,22.983786156857175,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5625,52,300,1499.5433333333333,826.34,35.824251358061986,11.105405749301424,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,50,
5626,53,398,1505.3492462311558,1397.4070351758794,44.70693238250352,11.88319826399906,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5627,54,632,1604.7958860759493,2021.7025316455697,44.74907935852735,18.716256500802466,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,54,
5628,55,40,1670.45,1735.625,11.27025315632397,4.54877937389467,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5629,56,834,1685.9064748201438,315.8537170263789,42.942561301876175,27.13463894225405,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,55,
5630,57,176,1676.4488636363635,882.2840909090909,22.85237004220494,9.866362714100894,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,56,
5631,58,587,1697.701873935264,1449.419080068143,43.07699838600506,18.047365051442725,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,57,
5632,59,629,1701.6883942766297,917.389507154213,31.924114380320056,25.914717836291786,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,58,
5633,60,119,1719.6302521008404,1949.0504201680671,30.290298627598016,5.457318284327546,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5634,61,417,1753.6187050359713,1038.5227817745804,50.79851354144921,11.63541057503533,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,61,
5635,62,389,1768.5012853470437,1964.1773778920308,33.98392036881254,15.708576927169538,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,62,
5636,63,200,1772.845,2029.805,21.45325495312296,11.888021362544116,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,63,
5637,64,76,1785.25,156.69736842105263,13.067109010412556,7.4159162929853535,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,64,
5638,65,130,1789.553846153846,1671.1307692307691,21.146153322406438,8.074473527246377,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5639,66,381,1805.706036745407,492.5695538057743,37.44270863319717,14.022696945190086,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,67,
5640,67,219,1805.7853881278536,395.6575342465753,29.386913560194174,9.893794966524862,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,66,
5641,68,426,1818.406103286385,363.9976525821596,33.99866809747141,16.43042311135564,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,68,
5642,69,516,1844.7054263565888,450.33527131782944,40.55591824621501,18.318446744198383,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,69,
5643,70,722,1850.259002770083,1524.9335180055402,39.586772567922296,26.89197471467496,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5644,71,61,1888.754098360656,1820.327868852459,16.924388466296303,4.658035805221384,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5645,72,173,1914.2658959537573,314.9826589595376,22.02983042000788,10.046206860826013,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5646,73,56,1916.125,1759.642857142857,11.36576484293192,6.252999422682741,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5647,74,370,1968.162162162162,1938.5621621621624,33.314710105127695,16.120624876798697,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,75,
5648,75,560,1974.057142857143,1041.5375,35.026329906866266,22.92462892206872,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,76,
5649,76,124,1970.8629032258063,662.8951612903226,16.15538486039616,9.83465817966856,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,77,
5650,77,36,1991.1944444444443,1098.6666666666667,8.613235316928106,5.363095622788484,20,0,PA,JE2RFP_gltTGFP_PAO1_TSB,78,
5651,1,572,34.76573426573427,470.6800699300699,37.49566421748114,20.39419109234774,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,0,
5652,2,128,102.390625,1658.3671875,27.14008553668372,6.139391195305227,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,1,
5653,3,149,105.12751677852349,1764.1879194630872,42.33137397410035,8.379108256973396,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5654,4,44,133.5,1809.659090909091,12.170519435812269,4.80727174405541,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5655,5,27,148.25925925925927,1810.111111111111,10.126326319472554,3.6766658706641646,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5656,6,84,179.48809523809524,480.2142857142857,18.45912977049298,5.826846324850529,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,3,
5657,7,123,189.5447154471545,872.7317073170732,17.90085053820322,8.799589400602423,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5658,8,130,205.64615384615385,1921.4615384615383,14.043158101536775,11.833184979043455,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5659,9,525,257.7809523809524,1223.6438095238095,35.49804362873561,26.106189822692627,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,6,
5660,10,521,258.2879078694818,1557.218809980806,47.96024021483374,14.79960272753754,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,7,
5661,11,64,414.546875,924.0,13.666149011722178,5.933061177790513,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,9,
5662,12,120,434.69166666666666,1505.25,13.670916217351513,11.22133111535247,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,10,
5663,13,1298,532.3043143297381,971.3305084745764,52.26630831842153,32.4466918077635,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,11,
5664,14,191,567.3089005235602,1515.5340314136126,26.09482514302259,9.63233480173891,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5665,15,330,593.1878787878788,1971.0242424242424,36.69747109719564,12.11336279228542,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,13,
5666,16,985,599.5969543147208,550.1878172588832,48.50473413233554,29.415029826025552,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,14,
5667,17,86,605.1162790697674,1888.4883720930231,13.402910104945768,8.237987282505022,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,15,
5668,18,339,633.5604719764012,367.12389380530976,42.063450589273806,10.45636032720617,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,16,
5669,19,195,654.6153846153846,463.5589743589744,24.79910054015978,10.17979639971312,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,17,
5670,20,771,717.7548638132296,867.2464332036317,63.65167624266543,17.370882998053393,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,19,
5671,21,1088,796.1755514705883,1591.1608455882354,48.184249753073225,31.06237340867847,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,20,
5672,22,125,789.144,1432.984,17.971434544771228,8.909526833844962,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5673,23,71,793.0281690140845,543.0422535211268,11.468385613480043,7.960178844151616,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,22,
5674,24,1000,821.167,1132.915,43.87853125270169,31.871251483204748,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,23,
5675,25,178,819.876404494382,1320.0280898876404,24.703737561234547,9.312719217242387,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5676,26,106,888.1981132075472,1428.160377358491,24.87433282984188,5.656998792113567,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,25,
5677,27,54,911.2407407407408,682.7222222222222,12.861439545215651,5.77151593122456,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,26,
5678,28,358,928.3743016759776,1637.0027932960893,40.230701929615286,11.89656249111918,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,27,
5679,29,180,922.9833333333332,1879.161111111111,21.59217507167125,10.80032923001738,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5680,30,518,931.2451737451736,731.1409266409266,44.98076943620746,14.88304092736672,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,29,
5681,31,35,924.7142857142856,2037.4857142857145,11.055909251732531,4.6105837875862274,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5682,32,249,982.4939759036145,78.5863453815261,34.027545266374766,10.61399531373954,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5683,33,727,983.264099037139,1247.3136176066023,46.49352278912761,20.656580226341315,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5684,34,43,987.1395348837208,1543.7441860465117,20.89650282857416,3.33074712399034,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5685,35,791,1019.4108723135272,1766.1302149178257,43.59095268695331,24.98984585861481,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,34,
5686,36,49,1043.4897959183672,1563.7142857142858,13.837638019016303,4.565592918166043,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5687,37,650,1050.4415384615384,1727.7215384615386,40.24000641974207,21.399937273080493,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,35,
5688,38,824,1062.0800970873786,1428.259708737864,50.05378191252796,21.379606519744684,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,36,
5689,39,20,1057.95,1560.2,7.963036191428986,3.210927376007147,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5690,40,910,1197.621978021978,1789.4483516483515,42.82020964612071,29.085011910090444,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,39,
5691,41,955,1202.482722513089,648.8031413612565,53.85733103,24.71641731434913,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,40,
5692,42,98,1212.5816326530612,1142.030612244898,16.428965944204315,7.99541404083041,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,41,
5693,43,26,1229.423076923077,1258.0,8.01820470105057,4.565576419972265,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,42,
5694,44,309,1280.5663430420711,1622.5695792880258,37.31642486753029,10.718371044494337,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,43,
5695,45,67,1280.9253731343283,959.731343283582,11.968488374276191,7.181299180625334,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,44,
5696,46,93,1337.505376344086,917.9247311827957,17.02767917123162,7.117247029990631,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,45,
5697,47,1233,1363.3049472830494,1346.9578264395782,65.75343090544783,29.864332145510552,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,46,
5698,48,30,1433.5,270.5,7.411702458499891,5.059644256269407,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,47,
5699,49,957,1450.3051201671892,737.0052246603971,66.23099062956938,22.265317083056072,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,48,
5700,50,431,1461.4872389791185,65.49883990719258,35.48002144496974,16.589650246961373,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,49,
5701,51,958,1508.464509394572,370.7693110647182,56.41862378409955,23.868997763382765,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5702,52,299,1499.2608695652175,826.4515050167224,37.253933846823934,10.786211223447673,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,50,
5703,53,412,1505.3422330097087,1396.9296116504854,48.28784859359959,11.618546601595726,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5704,54,665,1604.3007518796992,2021.98045112782,45.86712581360026,19.271351974420345,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,54,
5705,55,41,1670.1707317073171,1735.6829268292684,11.22004354802737,4.678602989488912,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5706,56,842,1685.6092636579572,316.26603325415675,43.49508600488938,27.009876573502908,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,55,
5707,57,164,1676.0792682926829,882.3658536585366,22.057482269835877,9.561405758572535,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,56,
5708,58,597,1697.398659966499,1449.5343383584589,42.821558396282605,18.275583447858757,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,57,
5709,59,646,1701.391640866873,917.578947368421,31.7103617389794,27.169654689847043,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,58,
5710,60,136,1720.1029411764705,1949.8676470588236,33.404000067307976,6.113101613518233,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5711,61,416,1753.6490384615386,1038.1610576923076,53.08034500250695,11.48807087773044,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,61,
5712,62,390,1767.302564102564,1964.1358974358973,29.68947571778617,17.77164121491014,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,62,
5713,63,198,1772.3434343434344,2030.060606060606,21.13213275824803,11.971859715217455,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,63,
5714,64,88,1784.659090909091,157.10227272727272,14.273405971778985,7.923918033782677,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,64,
5715,65,403,1805.9503722084369,492.8858560794045,38.26080081783197,14.448410050571583,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,67,
5716,66,213,1805.12676056338,395.8779342723005,29.23889561316271,9.787888353025473,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,66,
5717,67,423,1817.4964539007087,364.7210401891253,34.340764982879406,16.201330514483868,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,68,
5718,68,529,1844.0529300567107,450.8109640831758,42.18428943010573,18.372679362441787,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,69,
5719,69,753,1849.911022576361,1525.1845949535193,41.73280390085185,27.42186788376584,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5720,70,64,1859.9375,1802.296875,16.38449766973416,4.982527457071953,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5721,71,128,1885.3984375,1821.546875,31.247112691483995,6.075998118268284,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5722,72,175,1913.9371428571428,315.10285714285715,22.53804742402999,9.99476648490025,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5723,73,48,1916.9791666666667,1759.2916666666667,10.786151649584514,5.884234051254508,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5724,74,362,1966.3480662983425,1938.2016574585637,32.88945422392427,16.600064762196805,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,75,
5725,75,573,1973.698080279232,1042.4153577661432,36.1311875572061,23.34775676930811,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,76,
5726,76,113,1970.6814159292037,662.8761061946902,15.593007960680556,9.305868817291024,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,77,
5727,77,33,1990.4848484848485,1098.0,8.064041250564243,5.399016928704176,21,0,PA,JE2RFP_gltTGFP_PAO1_TSB,78,
5728,1,602,35.308970099667775,470.5730897009967,37.94059439094995,21.17294906404252,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,0,
5729,2,129,103.02325581395348,1658.3720930232555,26.04951930238942,6.398052313755757,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,1,
5730,3,64,102.15625,1775.953125,18.245549237265458,4.628623097695673,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5731,4,79,107.48101265822784,1752.746835443038,20.133958078712872,5.073892571391345,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5732,5,143,141.27972027972027,1812.7552447552448,21.40363925302189,9.141223199280327,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5733,6,82,180.1829268292683,480.1463414634146,18.682627891288845,5.616474065576613,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,3,
5734,7,116,190.1379310344828,872.7844827586207,17.205282014286986,8.68806264486508,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5735,8,127,206.1811023622047,1921.6771653543308,14.02950319193352,11.557644266879336,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5736,9,549,258.3023679417122,1223.344262295082,35.5442968335779,28.13728017394981,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,6,
5737,10,553,258.48282097649184,1557.0669077757686,47.95735724700497,15.695139955579355,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,7,
5738,11,66,415.3030303030303,924.3333333333334,14.806269766654053,5.663286548627815,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,9,
5739,12,119,435.016806722689,1505.3529411764705,13.543701884088945,11.247369174369336,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,10,
5740,13,1399,532.2215868477484,971.516797712652,54.57253884422886,33.57176795025,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,11,
5741,14,185,567.8,1515.664864864865,25.916766775905344,9.311593449250111,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5742,15,333,593.5375375375376,1970.8768768768768,37.34506968950789,12.062881430051457,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,13,
5743,16,1061,599.8096135721017,549.7144203581527,47.96071841037119,30.961951192780976,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,14,
5744,17,98,604.8163265306123,1889.3265306122448,14.989237525088765,8.437978220558715,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,15,
5745,18,347,634.135446685879,367.2651296829971,43.45153581997641,10.434838746518668,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,16,
5746,19,201,655.1243781094528,463.69651741293535,24.98795859973463,10.39853526803913,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,17,
5747,20,822,718.4866180048662,866.970802919708,61.77650028014372,18.387762111941846,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,19,
5748,21,1135,796.5585903083701,1591.7823788546254,47.80392138164801,32.89704551702174,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,20,
5749,22,131,789.6641221374045,1433.1145038167938,18.22644121176251,9.237100437080729,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5750,23,75,793.7066666666667,542.7733333333333,11.83813472077536,8.311025454813063,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,22,
5751,24,1076,821.660780669145,1132.7769516728624,45.03048989220915,33.1453486574647,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,23,
5752,25,178,820.3370786516854,1320.1404494382025,23.83973965741688,9.69910150042094,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5753,26,98,888.5510204081633,1428.295918367347,24.191677711587577,5.541457606604863,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,25,
5754,27,94,912.5851063829788,682.8510638297872,16.843463177697565,7.784144420603523,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,26,
5755,28,372,928.8118279569892,1637.1182795698924,40.06236860340408,12.397584944735312,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,27,
5756,29,185,923.3513513513514,1879.1891891891887,21.849588870373875,10.879390358228164,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,-1,
5757,30,553,931.4773960217,730.2676311030741,47.17922395842805,15.181990967611398,22,0,PA,JE2RFP_gltTGFP_PAO1_TSB,29,
